id,max_cos
te01507,0.2552386349128447
te01508,0.8931850712700373
te01510,0.34927413445241134
te01511,0.7124221219423116
te01512,0.5693297957979068
te01513,0.22006369330074627
te01514,0.31837761774086576
te01515,0.3098703623715231
te01516,0.4404946715675928
te01517,0.9412831086076736
te01518,0.36423066846413554
te01519,0.9426504129835579
te01522,0.26616281936213637
te01523,0.3456699384276894
te01525,0.4705392528488259
te01526,0.5386993294692997
te01527,0.18697233525880427
te01528,0.3054457078363059
te01530,0.33592698755556877
te01533,0.3000416571966554
te01535,0.2835328754429462
te01536,0.3561515883453825
te01537,0.23884158971375916
te01538,0.1712671569633418
te01539,0.2742230015031507
te01542,0.3513998157090401
te01546,0.38896398015950673
te01547,0.7528188459908278
te01550,0.4077385404262517
te01552,0.430054734008304
te01555,0.5367993186387213
te01558,0.3478083911498181
